t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.829861111	0	0	0	0	30	5	5	5	21.33268586	14.46	0.519001003	0	0	422.853238
0.833333333	0	0	0	0	30	5	5	5	21.33523357	14.46	0.518199085	0	0	422.853238
0.836805556	0	0	0	0	30	5	5	5	21.33778128	14.46	0.517394353	0	0	422.853238
0.840277778	0	0	0	0	30	5	5	5	21.34032898	14.46	0.516586808	0	0	422.853238
0.84375	0	0	0	0	30	5	5	5	21.34287669	14.46	0.515776453	0	0	422.853238
0.847222222	0	0	0	0	30	5	5	5	21.3454244	14.46	0.514963289	0	0	422.853238
0.850694444	0	0	0	0	30	5	5	5	21.34797211	14.46	0.514147318	0	0	422.853238
0.854166667	0	0	0	0	30	5	5	5	21.35051982	14.46	0.513328544	0	0	422.853238
0.857638889	0	0	0	0	30	5	5	5	21.35306753	14.46	0.512506968	0	0	422.853238
0.861111111	0	0	0	0	30	5	5	5	21.35561523	14.46	0.511682593	0	0	422.853238
0.864583333	0	0	0	0	30	5	5	5	21.35816294	14.46	0.510855422	0	0	422.853238
0.868055556	0	0	0	0	30	5	5	5	21.36071065	14.46	0.510025456	0	0	422.853238
0.871527778	0	0	0	0	30	5	5	5	21.36325836	14.46	0.5091927	0	0	422.853238
0.875	0	0	0	0	30	5	5	5	21.36580607	14.46	0.508357155	0	0	422.853238
0.878472222	0	0	0	0	30	5	5	5	21.36835378	14.46	0.507518825	0	0	422.853238
0.881944444	0	0	0	0	30	5	5	5	21.37090149	14.46	0.506677712	0	0	422.853238
0.885416667	0	0	0	0	30	5	5	5	21.37344919	14.46	0.50583382	0	0	422.853238
0.888888889	0	0	0	0	30	5	5	5	21.3759969	14.46	0.504987152	0	0	422.853238
0.892361111	0	0	0	0	30	5	5	5	21.37854461	14.46	0.504137711	0	0	422.853238
0.895833333	0	0	0	0	30	5	5	5	21.38109232	14.46	0.503285501	0	0	422.853238
0.899305556	0	0	0	0	30	5	5	5	21.38364003	14.46	0.502430526	0	0	422.853238
0.902777778	0	0	0	0	30	5	5	5	21.38618774	14.46	0.501572788	0	0	422.853238
0.90625	0	0	0	0	30	5	5	5	21.38873544	14.46	0.500712291	0	0	422.853238
0.909722222	0	0	0	0	30	5	5	5	21.39128315	14.46	0.49984904	0	0	422.853238
0.913194444	0	0	0	0	30	5	5	5	21.392303	14.46	0.499579251	0	0	422.853238
0.916666667	0	0	0	0	30	5	5	5	21.39332285	14.46	0.499306715	0	0	422.853238
0.920138889	0	0	0	0	30	5	5	5	21.3943427	14.46	0.499031436	0	0	422.853238
0.923611111	0	0	0	0	30	5	5	5	21.39536256	14.46	0.498753418	0	0	422.853238
0.927083333	0	0	0	0	30	5	5	5	21.39638241	14.46	0.498472666	0	0	422.853238
0.930555556	0	0	0	0	30	5	5	5	21.39740226	14.46	0.498189184	0	0	422.853238
0.934027778	0	0	0	0	30	5	5	5	21.39842211	14.46	0.497902976	0	0	422.853238
0.9375	0	0	0	0	30	5	5	5	21.39944196	14.46	0.497614047	0	0	422.853238
0.940972222	0	0	0	0	30	5	5	5	21.40046181	14.46	0.497322401	0	0	422.853238
0.944444444	0	0	0	0	30	5	5	5	21.40148166	14.46	0.497028044	0	0	422.853238
0.947916667	0	0	0	0	30	5	5	5	21.40250151	14.46	0.496730979	0	0	422.853238
0.951388889	0	0	0	0	30	5	5	5	21.40352136	14.46	0.496431212	0	0	422.853238
0.954861111	0	0	0	0	30	5	5	5	21.40454121	14.46	0.496128748	0	0	422.853238
0.958333333	0	0	0	0	30	5	5	5	21.40556106	14.46	0.495823592	0	0	422.853238
0.961805556	0	0	0	0	30	5	5	5	21.40658091	14.46	0.495515749	0	0	422.853238
0.965277778	0	0	0	0	30	5	5	5	21.40760077	14.46	0.495205225	0	0	422.853238
0.96875	0	0	0	0	30	5	5	5	21.40862062	14.46	0.494892024	0	0	422.853238
0.972222222	0	0	0	0	30	5	5	5	21.40964047	14.46	0.494576152	0	0	422.853238
0.975694444	0	0	0	0	30	5	5	5	21.41066032	14.46	0.494257614	0	0	422.853238
0.979166667	0	0	0	0	30	5	5	5	21.41168017	14.46	0.493936417	0	0	422.853238
