t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.569444444	0	0	0	0	30	5	5	5	12.8198173	13.75	0.380687961	0	0	425.0913008
0.572916667	0	0	0	0	30	5	5	5	12.81494847	13.75	0.380961417	0	0	425.0913008
0.576388889	0	0	0	0	30	5	5	5	12.81007964	13.75	0.38123576	0	0	425.0913008
0.579861111	0	0	0	0	30	5	5	5	12.80521082	13.75	0.381510989	0	0	425.0913008
0.583333333	0	0	0	0	30	5	5	5	12.80034199	13.75	0.3817871	0	0	425.0913008
0.586805556	0	0	0	0	30	5	5	5	12.79547316	13.75	0.382064092	0	0	425.0913008
0.590277778	0	0	0	0	30	5	5	5	12.79060434	13.75	0.382341961	0	0	425.0913008
0.59375	0	0	0	0	30	5	5	5	12.78573551	13.75	0.382620705	0	0	425.0913008
0.597222222	0	0	0	0	30	5	5	5	12.78086668	13.75	0.382900322	0	0	425.0913008
0.600694444	0	0	0	0	30	5	5	5	12.77599786	13.75	0.383180809	0	0	425.0913008
0.604166667	0	0	0	0	30	5	5	5	12.77112903	13.75	0.383462163	0	0	425.0913008
0.607638889	0	0	0	0	30	5	5	5	12.76626021	13.75	0.383744382	0	0	425.0913008
0.611111111	0	0	0	0	30	5	5	5	12.76139138	13.75	0.384027463	0	0	425.0913008
0.614583333	0	0	0	0	30	5	5	5	12.75652255	13.75	0.384311403	0	0	425.0913008
0.618055556	0	0	0	0	30	5	5	5	12.75165373	13.75	0.3845962	0	0	425.0913008
0.621527778	0	0	0	0	30	5	5	5	12.7467849	13.75	0.384881851	0	0	425.0913008
0.625	0	0	0	0	30	5	5	5	12.74191607	13.75	0.385168354	0	0	425.0913008
0.628472222	0	0	0	0	30	5	5	5	12.73704725	13.75	0.385455705	0	0	425.0913008
0.631944444	0	0	0	0	30	5	5	5	12.73217842	13.75	0.385743901	0	0	425.0913008
0.635416667	0	0	0	0	30	5	5	5	12.7273096	13.75	0.386032941	0	0	425.0913008
0.638888889	0	0	0	0	30	5	5	5	12.72244077	13.75	0.386322821	0	0	425.0913008
0.642361111	0	0	0	0	30	5	5	5	12.71757194	13.75	0.386613538	0	0	425.0913008
0.645833333	0	0	0	0	30	5	5	5	12.71270312	13.75	0.38690509	0	0	425.0913008
0.649305556	0	0	0	0	30	5	5	5	12.70783429	13.75	0.387197474	0	0	425.0913008
0.652777778	0	0	0	0	30	5	5	5	12.70296546	13.75	0.387490686	0	0	425.0913008
0.65625	0	0	0	0	30	5	5	5	12.69809664	13.75	0.387784724	0	0	425.0913008
0.659722222	0	0	0	0	30	5	5	5	12.69322781	13.75	0.388079584	0	0	425.0913008
0.663194444	0	0	0	0	30	5	5	5	12.68835899	13.75	0.388375265	0	0	425.0913008
0.666666667	0	0	0	0	30	5	5	5	12.68349016	13.75	0.388671763	0	0	425.0913008
0.670138889	0	0	0	0	30	5	5	5	12.67862133	13.75	0.388969075	0	0	425.0913008
0.673611111	0	0	0	0	30	5	5	5	12.67375251	13.75	0.389267197	0	0	425.0913008
0.677083333	0	0	0	0	30	5	5	5	12.66888368	13.75	0.389566128	0	0	425.0913008
0.680555556	0	0	0	0	30	5	5	5	12.66401485	13.75	0.389865864	0	0	425.0913008
0.684027778	0	0	0	0	30	5	5	5	12.65914603	13.75	0.390166401	0	0	425.0913008
0.6875	0	0	0	0	30	5	5	5	12.6542772	13.75	0.390467737	0	0	425.0913008
0.690972222	0	0	0	0	30	5	5	5	12.64940837	13.75	0.390769869	0	0	425.0913008
0.694444444	0	0	0	0	30	5	5	5	12.64453955	13.75	0.391072793	0	0	425.0913008
0.697916667	0	0	0	0	30	5	5	5	12.63967072	13.75	0.391376507	0	0	425.0913008
0.701388889	0	0	0	0	30	5	5	5	12.6348019	13.75	0.391681007	0	0	425.0913008
0.704861111	0	0	0	0	30	5	5	5	12.62993307	13.75	0.39198629	0	0	425.0913008
0.708333333	0	0	0	0	30	5	5	5	12.62506424	13.75	0.392292353	0	0	425.0913008
0.711805556	0	0	0	0	30	5	5	5	12.62019542	13.75	0.392599193	0	0	425.0913008
0.715277778	0	0	0	0	30	5	5	5	12.61532659	13.75	0.392906806	0	0	425.0913008
0.71875	0	0	0	0	30	5	5	5	12.61045776	13.75	0.393215189	0	0	425.0913008
0.722222222	0	0	0	0	30	5	5	5	12.60558894	13.75	0.39352434	0	0	425.0913008
0.725694444	0	0	0	0	30	5	5	5	12.60072011	13.75	0.393834254	0	0	425.0913008
0.729166667	0	0	0	0	30	5	5	5	12.59585129	13.75	0.394144928	0	0	425.0913008
0.732638889	0	0	0	0	30	5	5	5	12.59098246	13.75	0.39445636	0	0	425.0913008
0.736111111	0	0	0	0	30	5	5	5	12.58611363	13.75	0.394768545	0	0	425.0913008
0.739583333	0	0	0	0	30	5	5	5	12.58124481	13.75	0.395081481	0	0	425.0913008
0.743055556	0	0	0	0	30	5	5	5	12.57637598	13.75	0.395395164	0	0	425.0913008
0.746527778	0	0	0	0	30	5	5	5	12.57150715	13.75	0.39570959	0	0	425.0913008
0.75	0	0	0	0	30	5	5	5	12.56663833	13.75	0.396024757	0	0	425.0913008
0.753472222	0	0	0	0	30	5	5	5	12.5617695	13.75	0.396340661	0	0	425.0913008
0.756944444	0	0	0	0	30	5	5	5	12.55690067	13.75	0.396657298	0	0	425.0913008
0.760416667	0	0	0	0	30	5	5	5	12.55203185	13.75	0.396974665	0	0	425.0913008
0.763888889	0	0	0	0	30	5	5	5	12.54716302	13.75	0.397292759	0	0	425.0913008
0.767361111	0	0	0	0	30	5	5	5	12.5422942	13.75	0.397611576	0	0	425.0913008
0.770833333	0	0	0	0	30	5	5	5	12.53742537	13.75	0.397931113	0	0	425.0913008
0.774305556	0	0	0	0	30	5	5	5	12.53255654	13.75	0.398251366	0	0	425.0913008
0.777777778	0	0	0	0	30	5	5	5	12.52768772	13.75	0.398572331	0	0	425.0913008
0.78125	0	0	0	0	30	5	5	5	12.52281889	13.75	0.398894006	0	0	425.0913008
0.784722222	0	0	0	0	30	5	5	5	12.51795006	13.75	0.399216386	0	0	425.0913008
0.788194444	0	0	0	0	30	5	5	5	12.51308124	13.75	0.399539468	0	0	425.0913008
0.791666667	0	0	0	0	30	5	5	5	12.50821241	13.75	0.399863248	0	0	425.0913008
0.795138889	0	0	0	0	30	5	5	5	12.50334359	13.75	0.400187724	0	0	425.0913008
0.798611111	0	0	0	0	30	5	5	5	12.49847476	13.75	0.400512891	0	0	425.0913008
0.802083333	0	0	0	0	30	5	5	5	12.49360593	13.75	0.400838745	0	0	425.0913008
0.805555556	0	0	0	0	30	5	5	5	12.48873711	13.75	0.401165284	0	0	425.0913008
0.809027778	0	0	0	0	30	5	5	5	12.48386828	13.75	0.401492502	0	0	425.0913008
0.8125	0	0	0	0	30	5	5	5	12.47899945	13.75	0.401820398	0	0	425.0913008
0.815972222	0	0	0	0	30	5	5	5	12.47413063	13.75	0.402148967	0	0	425.0913008
0.819444444	0	0	0	0	30	5	5	5	12.4692618	13.75	0.402478205	0	0	425.0913008
0.822916667	0	0	0	0	30	5	5	5	12.46439298	13.75	0.402808109	0	0	425.0913008
0.826388889	0	0	0	0	30	5	5	5	12.45952415	13.75	0.403138675	0	0	425.0913008
0.829861111	0	0	0	0	30	5	5	5	12.45465532	13.75	0.403469899	0	0	425.0913008
0.833333333	0	0	0	0	30	5	5	5	12.4497865	13.75	0.403801778	0	0	425.0913008
0.836805556	0	0	0	0	30	5	5	5	12.44491767	13.75	0.404134307	0	0	425.0913008
0.840277778	0	0	0	0	30	5	5	5	12.44004884	13.75	0.404467484	0	0	425.0913008
0.84375	0	0	0	0	30	5	5	5	12.43518002	13.75	0.404801304	0	0	425.0913008
0.847222222	0	0	0	0	30	5	5	5	12.43031119	13.75	0.405135764	0	0	425.0913008
0.850694444	0	0	0	0	30	5	5	5	12.42544236	13.75	0.405470859	0	0	425.0913008
0.854166667	0	0	0	0	30	5	5	5	12.42057354	13.75	0.405806587	0	0	425.0913008
0.857638889	0	0	0	0	30	5	5	5	12.41570471	13.75	0.406142942	0	0	425.0913008
0.861111111	0	0	0	0	30	5	5	5	12.41083589	13.75	0.406479922	0	0	425.0913008
0.864583333	0	0	0	0	30	5	5	5	12.40596706	13.75	0.406817522	0	0	425.0913008
0.868055556	0	0	0	0	30	5	5	5	12.40109823	13.75	0.407155739	0	0	425.0913008
