t	X_CHL	X_ALG	X_CH	X_LI	S_CO2	S_A	S_F	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.520833333	0	0	0	0	30	5	5	5	37.77129673	0.7	0.368546082	0	0	451.2355231
0.524305556	0	0	0	0	30	5	5	5	37.78026048	0.7	0.368326498	0	0	451.2355231
0.527777778	0	0	0	0	30	5	5	5	37.78920762	0.7	0.368106903	0	0	451.2355231
0.53125	0	0	0	0	30	5	5	5	37.79813819	0.7	0.36788729	0	0	451.2355231
0.534722222	0	0	0	0	30	5	5	5	37.80705221	0.7	0.367667649	0	0	451.2355231
0.538194444	0	0	0	0	30	5	5	5	37.81594969	0.7	0.367447973	0	0	451.2355231
0.541666667	0	0	0	0	30	5	5	5	37.82483066	0.7	0.367228255	0	0	451.2355231
0.545138889	0	0	0	0	30	5	5	5	37.83369515	0.7	0.367008485	0	0	451.2355231
0.548611111	0	0	0	0	30	5	5	5	37.84254318	0.7	0.366788657	0	0	451.2355231
0.552083333	0	0	0	0	30	5	5	5	37.85137477	0.7	0.366568762	0	0	451.2355231
0.555555556	0	0	0	0	30	5	5	5	37.86018994	0.7	0.366348792	0	0	451.2355231
0.559027778	0	0	0	0	30	5	5	5	37.86898874	0.7	0.366128741	0	0	451.2355231
0.5625	0	0	0	0	30	5	5	5	37.87777117	0.7	0.3659086	0	0	451.2355231
0.565972222	0	0	0	0	30	5	5	5	37.88653728	0.7	0.365688361	0	0	451.2355231
0.569444444	0	0	0	0	30	5	5	5	37.89528708	0.7	0.365468018	0	0	451.2355231
0.572916667	0	0	0	0	30	5	5	5	37.9040206	0.7	0.365247563	0	0	451.2355231
0.576388889	0	0	0	0	30	5	5	5	37.91273787	0.7	0.365026988	0	0	451.2355231
0.579861111	0	0	0	0	30	5	5	5	37.92143893	0.7	0.364806287	0	0	451.2355231
0.583333333	0	0	0	0	30	5	5	5	37.93012379	0.7	0.364585451	0	0	451.2355231
0.586805556	0	0	0	0	30	5	5	5	37.93879248	0.7	0.364364475	0	0	451.2355231
0.590277778	0	0	0	0	30	5	5	5	37.94744505	0.7	0.364143351	0	0	451.2355231
0.59375	0	0	0	0	30	5	5	5	37.95608151	0.7	0.363922071	0	0	451.2355231
0.597222222	0	0	0	0	30	5	5	5	37.96470189	0.7	0.36370063	0	0	451.2355231
0.600694444	0	0	0	0	30	5	5	5	37.97330623	0.7	0.363479019	0	0	451.2355231
0.604166667	0	0	0	0	30	5	5	5	37.98189455	0.7	0.363257234	0	0	451.2355231
0.607638889	0	0	0	0	30	5	5	5	37.99046689	0.7	0.363035266	0	0	451.2355231
0.611111111	0	0	0	0	30	5	5	5	37.99902326	0.7	0.362813109	0	0	451.2355231
0.614583333	0	0	0	0	30	5	5	5	38.00756372	0.7	0.362590757	0	0	451.2355231
0.618055556	0	0	0	0	30	5	5	5	38.01608827	0.7	0.362368203	0	0	451.2355231
0.621527778	0	0	0	0	30	5	5	5	38.02459696	0.7	0.362145441	0	0	451.2355231
0.625	0	0	0	0	30	5	5	5	38.03308981	0.7	0.361922465	0	0	451.2355231
0.628472222	0	0	0	0	30	5	5	5	38.04156684	0.7	0.361699268	0	0	451.2355231
0.631944444	0	0	0	0	30	5	5	5	38.0500281	0.7	0.361475844	0	0	451.2355231
0.635416667	0	0	0	0	30	5	5	5	38.05847361	0.7	0.361252188	0	0	451.2355231
0.638888889	0	0	0	0	30	5	5	5	38.0669034	0.7	0.361028292	0	0	451.2355231
0.642361111	0	0	0	0	30	5	5	5	38.07531749	0.7	0.360804152	0	0	451.2355231
0.645833333	0	0	0	0	30	5	5	5	38.08371591	0.7	0.360579761	0	0	451.2355231
0.649305556	0	0	0	0	30	5	5	5	38.0920987	0.7	0.360355114	0	0	451.2355231
0.652777778	0	0	0	0	30	5	5	5	38.10046587	0.7	0.360130205	0	0	451.2355231
0.65625	0	0	0	0	30	5	5	5	38.10881746	0.7	0.359905029	0	0	451.2355231
0.659722222	0	0	0	0	30	5	5	5	38.11715348	0.7	0.359679579	0	0	451.2355231
0.663194444	0	0	0	0	30	5	5	5	38.12547398	0.7	0.359453851	0	0	451.2355231
0.666666667	0	0	0	0	30	5	5	5	38.13377896	0.7	0.359227839	0	0	451.2355231
0.670138889	0	0	0	0	30	5	5	5	38.14206846	0.7	0.359001538	0	0	451.2355231
0.673611111	0	0	0	0	30	5	5	5	38.15034249	0.7	0.358774943	0	0	451.2355231
0.677083333	0	0	0	0	30	5	5	5	38.15860109	0.7	0.358548048	0	0	451.2355231
0.680555556	0	0	0	0	30	5	5	5	38.16684427	0.7	0.358320849	0	0	451.2355231
0.684027778	0	0	0	0	30	5	5	5	38.17507205	0.7	0.35809334	0	0	451.2355231
0.6875	0	0	0	0	30	5	5	5	38.18328446	0.7	0.357865517	0	0	451.2355231
0.690972222	0	0	0	0	30	5	5	5	38.19148151	0.7	0.357637375	0	0	451.2355231
0.694444444	0	0	0	0	30	5	5	5	38.19966322	0.7	0.357408909	0	0	451.2355231
0.697916667	0	0	0	0	30	5	5	5	38.20782961	0.7	0.357180114	0	0	451.2355231
0.701388889	0	0	0	0	30	5	5	5	38.2159807	0.7	0.356950987	0	0	451.2355231
0.704861111	0	0	0	0	30	5	5	5	38.22411649	0.7	0.356721522	0	0	451.2355231
0.708333333	0	0	0	0	30	5	5	5	38.23223702	0.7	0.356491715	0	0	451.2355231
0.711805556	0	0	0	0	30	5	5	5	38.24034228	0.7	0.356261561	0	0	451.2355231
